Date;TransactionID_count;TransactionID_nunique;CustomerID_count;CustomerID_nunique;ProductID_count;ProductID_nunique;Age_mean;Age_std;Age_median;Age_max;Age_min;Income_mean;Income_std;Income_median;Income_max;Income_min;Qty_sum;Qty_mean;TotalAmount_sum;TotalAmount_mean;TotalAmount_std;TotalAmount_max;TotalAmount_min;TotalAmount_median;Price_x_mean;Price_x_std;Price_x_median;Price_x_max;Price_x_min;AmountPerProduct_mean;ProductToCustomerRatio_mean;IncomeToAmount_mean;AmountPerQty_mean;QtyToPrice_mean;Year_first;Month_first;Day_first;DayOfWeek_first;IsWeekend_mean;WeekOfYear_first;Quarter_first;IsMonthStart_sum;IsMonthEnd_sum;ProductID_P1;ProductID_P10;ProductID_P2;ProductID_P3;ProductID_P4;ProductID_P5;ProductID_P6;ProductID_P7;ProductID_P8;ProductID_P9;Age_0;Age_2;Age_3;Age_18;Age_19;Age_20;Age_21;Age_22;Age_23;Age_24;Age_25;Age_26;Age_27;Age_28;Age_29;Age_30;Age_31;Age_32;Age_33;Age_34;Age_35;Age_36;Age_37;Age_38;Age_39;Age_40;Age_41;Age_42;Age_43;Age_44;Age_45;Age_46;Age_47;Age_48;Age_49;Age_50;Age_51;Age_52;Age_53;Age_54;Age_55;Age_56;Age_57;Age_58;Age_59;Age_60;Age_61;Age_62;Age_65;Age_66;Age_68;Age_69;Age_70;Age_72;StoreID_1;StoreID_2;StoreID_3;StoreID_4;StoreID_5;StoreID_6;StoreID_7;StoreID_8;StoreID_9;StoreID_10;StoreID_11;StoreID_12;StoreID_13;StoreID_14;StoreName_Bonafid;StoreName_Buana;StoreName_Buana Indah;StoreName_Gita Ginara;StoreName_Harapan Baru;StoreName_Lingga;StoreName_Prestasi Utama;StoreName_Priangan;StoreName_Prima Kelapa Dua;StoreName_Prima Kota;StoreName_Prima Tendean;StoreName_Sinar Harapan;GroupStore_Buana;GroupStore_Gita;GroupStore_Harapan Baru;GroupStore_Lingga;GroupStore_Prestasi;GroupStore_Priangan;GroupStore_Prima;Type_General Trade;Type_Modern Trade;Latitude_-1,26916;Latitude_-2,990934;Latitude_-3,654703;Latitude_-5,135399;Latitude_-5,45;Latitude_-6,2;Latitude_-6,914864;Latitude_-6,966667;Latitude_-7,250445;Latitude_-7,797068;Latitude_0,533505;Latitude_3,316694;Latitude_3,597031;Latitude_5,54829;Longitude_101,447403;Longitude_104,756554;Longitude_105,26667;Longitude_106,816666;Longitude_107,608238;Longitude_110,370529;Longitude_110,416664;Longitude_112,768845;Longitude_114,590111;Longitude_116,825264;Longitude_119,42379;Longitude_128,190643;Longitude_95,323753;Longitude_98,678513;Marital Status_Married;Marital Status_Single;Gender_0;Gender_1;Product Name_Cashew;Product Name_Cheese Stick;Product Name_Choco Bar;Product Name_Coffee Candy;Product Name_Crackers;Product Name_Ginger Candy ;Product Name_Oat;Product Name_Potato Chip;Product Name_Thai Tea;Product Name_Yoghurt
2022-06-26;17;17;17;17;17;9;43.35294117647059;14.945489187672097;50.0;61;20;687.2352941176471;585.4190304187853;624.0;1765.0;0.0;64;3.764705882352941;559000;32882.35294117647;17231.085111438777;61600;9600;30000.0;9941.176470588236;4567.1461033573;9400.0;18000;3200;72.94274101099323;0.02237136465324385;0.03464343811347879;9941.176470588236;0.0005609569682160421;2022;6;26;6;1.0;25;2;0;0;3;1;2;0;2;2;1;2;2;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;3;1;3;3;0;0;1;0;2;1;1;4;3;0;0;0;0;5;2;2;3;4;6;0;0;13;4;0;3;3;1;0;0;0;1;1;0;3;2;1;2;3;3;0;0;0;0;1;1;2;0;1;3;2;1;14;3;13;4;1;1;3;2;0;2;2;2;2;2
2022-06-27;16;16;16;16;16;9;46.5;11.360751148875089;47.0;65;23;1047.5;451.8033495522877;1033.5;1769.0;233.0;65;4.0625;600800;37550.0;21449.786323722048;75000;12000;33000.0;9943.75;3979.6094867042752;10000.0;16000;3200;78.21408138195481;0.02237136465324385;0.039361972244289396;9943.75;0.000575449091024224;2022;6;27;0;0.0;26;2;0;0;2;2;2;1;4;1;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;2;0;1;1;2;3;1;2;0;1;2;0;1;2;3;2;1;1;1;2;3;0;1;2;5;2;3;9;7;1;3;1;1;2;1;1;0;0;1;2;2;1;0;2;3;2;1;1;1;0;0;2;1;1;1;0;1;13;3;11;5;0;2;2;1;1;2;1;4;1;2
2022-06-28;14;14;14;13;14;9;38.42857142857143;10.896112826383302;37.0;53;22;721.1428571428571;395.7697188134412;625.0;1365.0;226.0;42;3.0;383100;27364.285714285714;19825.298800458786;75000;7500;20200.0;10578.57142857143;5232.469423105716;9700.0;18000;3200;64.19005058949587;0.02237136465324385;0.0367576527907531;10578.57142857143;0.00048247734619315166;2022;6;28;1;0.0;26;2;0;0;2;1;2;1;0;1;2;1;2;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;3;1;2;0;2;1;0;0;1;3;2;2;2;0;1;0;2;0;2;4;2;3;2;1;9;5;0;2;1;1;2;0;0;1;1;1;1;0;3;1;1;2;2;0;0;1;1;1;0;0;1;1;1;3;10;4;8;6;2;1;2;1;1;2;2;0;1;2
2022-06-29;9;9;9;9;9;5;37.888888888888886;11.773322008299573;38.0;53;21;883.8888888888889;560.6292100052503;897.0;1742.0;74.0;40;4.444444444444445;370200;41133.333333333336;24660.08921313952;88000;12600;40000.0;9255.555555555555;2392.232801751907;10000.0;12000;4200;92.36333107772724;0.02237136465324385;0.02970851972101972;9255.555555555555;0.0005123617123617124;2022;6;29;2;0.0;26;2;0;0;2;0;0;1;2;1;0;0;0;3;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;1;1;0;0;0;0;0;1;1;2;1;1;0;0;1;0;1;2;0;1;0;2;2;0;1;0;1;3;4;5;1;0;0;1;1;1;2;0;2;0;0;1;0;0;0;0;1;1;2;0;0;2;1;1;1;0;0;0;7;2;5;4;0;0;2;0;1;0;0;2;1;3
2022-06-30;9;9;9;8;9;6;38.111111111111114;7.736996258956774;38.0;53;25;998.4444444444445;248.60717563613844;1065.0;1348.0;561.0;27;3.0;253400;28155.555555555555;15517.660190176153;56400;8400;24000.0;10555.555555555555;5379.384516631784;12000.0;18000;4200;58.07082715037851;0.02237136465324385;0.049917967137603665;10555.555555555555;0.00042405249727944767;2022;6;30;3;0.0;26;2;0;9;0;1;0;0;2;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;2;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;2;0;2;2;1;2;1;1;0;2;6;3;1;1;0;1;0;0;0;1;0;2;0;1;0;2;0;1;0;0;0;2;1;0;1;1;1;0;2;0;6;3;5;4;1;1;0;1;0;0;1;2;3;0
2022-07-01;27;27;27;27;27;9;42.7037037037037;13.093788353539756;44.0;68;20;779.2592592592592;489.908201180635;698.0;1652.0;14.0;99;3.6666666666666665;875700;32433.333333333332;20006.88343084411;72000;7500;22500.0;10062.962962962964;4447.224557834501;10000.0;18000;3200;67.96535366579634;0.02237136465324385;0.038557583524084706;10062.962962962964;0.000554686229627128;2022;7;1;4;0.0;26;3;27;0;0;4;3;5;1;2;1;3;3;5;0;0;0;0;0;2;0;0;0;0;0;2;1;0;2;0;0;0;0;0;1;2;0;1;0;1;0;0;1;1;1;0;0;0;1;0;2;1;1;2;1;1;0;2;0;0;0;0;0;0;1;0;0;0;2;2;2;0;3;0;2;2;2;3;4;2;1;2;3;1;2;0;3;2;2;2;2;2;2;6;3;3;5;2;6;2;6;17;10;1;2;2;0;2;2;2;0;3;2;4;2;3;2;4;2;2;2;2;2;0;3;2;1;0;2;2;3;21;6;11;16;1;4;0;3;5;3;3;1;2;5
2022-07-02;14;14;14;14;14;8;44.0;12.359985063471184;40.0;61;23;706.0714285714286;436.01066752752985;497.0;1543.0;303.0;50;3.5714285714285716;444900;31778.571428571428;22267.333043701503;79200;7500;23400.0;9164.285714285714;3728.18931981674;9100.0;16000;4200;65.32010079428971;0.02237136465324385;0.031919185751347605;9164.285714285714;0.0004757992703851367;2022;7;2;5;1.0;26;3;0;0;1;1;0;3;2;3;0;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;2;1;0;0;1;0;2;0;2;3;0;1;1;1;1;1;2;0;3;2;1;1;1;0;2;0;3;1;3;2;1;1;3;8;6;1;1;2;0;1;2;1;0;1;0;0;2;3;0;0;1;1;2;1;0;0;1;2;1;0;2;0;3;13;1;11;3;0;1;1;1;3;0;1;2;3;2
2022-07-03;16;16;16;16;16;9;35.6875;13.159122311157383;34.0;61;20;824.875;956.2350390986517;455.5;3578.0;0.0;56;3.5;508500;31781.25;20091.663901562093;75000;7500;25500.0;9537.5;4083.4421754201444;9400.0;18000;3200;67.43669178874494;0.02237136465324385;0.04112554583640355;9537.5;0.00048802234445519024;2022;7;3;6;1.0;26;3;0;0;1;1;1;2;0;2;1;3;1;4;0;0;0;0;0;1;0;1;3;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;1;0;2;2;3;2;0;3;2;0;0;1;2;2;1;0;1;4;5;0;2;1;4;2;2;11;5;3;2;1;0;2;1;1;0;0;0;2;2;0;2;2;2;2;1;1;0;0;0;2;3;0;1;2;0;9;7;8;8;1;1;1;3;2;1;1;0;2;4
2022-07-04;8;8;8;8;8;6;47.25;13.656500283747663;46.5;66;31;671.5;221.13215182652334;657.5;957.0;442.0;40;5.0;312400;39050.0;26003.461308064354;75000;10000;33700.0;7937.5;3983.8737429793127;8450.0;15000;3200;70.39939246370783;0.02237136465324385;0.03423039175954069;7937.5;0.000832986638804458;2022;7;4;0;0.0;27;3;0;0;0;1;1;1;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;2;1;0;0;0;0;1;0;1;1;2;0;0;1;0;0;0;1;1;1;3;1;1;1;0;0;2;5;3;1;0;0;1;0;1;0;0;1;1;0;2;0;1;0;0;0;1;0;1;0;1;2;1;1;0;1;0;7;1;1;7;0;1;0;1;1;1;0;0;2;2
2022-07-05;14;14;14;14;14;9;42.285714285714285;12.418525686239096;38.5;72;27;711.6428571428571;728.1968887541396;538.5;2823.0;4.0;47;3.357142857142857;457900;32707.14285714286;24169.162306406208;88000;8400;26250.0;10650.0;5291.030145444269;11000.0;18000;3200;66.6330395266878;0.02237136465324385;0.03743953373015873;10650.0;0.00045010307153164295;2022;7;5;1;0.0;27;3;0;0;1;3;1;1;1;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;2;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;2;2;1;2;1;0;2;0;0;0;0;1;1;0;1;2;0;4;0;1;1;2;2;0;1;3;0;4;0;1;5;4;10;0;0;2;2;1;2;1;2;1;2;0;1;0;0;0;0;1;2;1;2;2;1;1;0;2;2;0;0;13;1;7;7;1;3;1;0;1;1;2;1;3;1
2022-07-06;13;13;13;13;13;7;43.76923076923077;13.614660273358801;43.0;65;21;898.9230769230769;503.065512887149;896.0;1742.0;56.0;48;3.6923076923076925;408300;31407.69230769231;21440.011720241728;88000;8400;30000.0;8769.23076923077;4134.88907859784;8800.0;16000;4200;64.48887274800099;0.02237136465324385;0.03595060552922255;8769.23076923077;0.0005097520387414004;2022;7;6;2;0.0;27;3;0;0;1;0;0;2;1;4;0;1;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;2;1;2;0;2;1;1;1;1;0;0;0;0;2;2;0;1;0;0;2;0;2;1;2;2;1;1;2;1;2;0;2;5;4;9;0;0;1;1;2;2;1;0;2;2;0;1;0;1;0;0;2;2;1;2;0;2;1;0;1;1;1;0;10;3;5;8;0;0;1;1;2;0;2;1;4;2
2022-07-07;19;19;19;18;19;10;36.8421052631579;12.2032015739711;32.0;59;19;939.6315789473684;758.8600522806353;515.0;2181.0;0.0;67;3.526315789473684;660500;34763.15789473684;18129.509723294163;60000;9600;32000.0;10405.263157894737;4589.659111549999;9400.0;18000;3200;72.50546526280311;0.02237136465324385;0.039470828923264534;10405.263157894737;0.00045255237949806817;2022;7;7;3;0.0;27;3;0;0;1;2;1;1;1;3;1;4;3;2;0;0;0;0;2;0;0;0;0;0;0;3;0;0;1;1;1;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;1;1;0;2;3;0;1;3;0;1;1;0;0;1;3;1;3;3;1;0;6;1;0;0;4;1;3;3;1;0;7;9;10;1;1;1;2;0;0;6;1;0;1;0;3;3;0;0;1;0;0;6;1;1;0;3;1;2;1;0;3;15;4;9;10;1;2;1;4;1;1;3;1;3;2
2022-07-08;13;13;13;13;13;8;35.76923076923077;9.531997396085165;33.0;52;24;785.7692307692307;413.77150575451543;747.0;1612.0;333.0;46;3.5384615384615383;351200;27015.384615384617;14403.867892215976;60000;7500;22500.0;8815.384615384615;4693.4078155511825;9400.0;18000;3200;60.86373918382334;0.02237136465324385;0.04217909230249655;8815.384615384615;0.0006466782921570156;2022;7;8;4;0.0;27;3;0;0;0;1;3;2;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;1;1;2;0;0;0;3;0;1;0;0;1;1;0;1;3;1;3;1;0;2;1;1;2;1;3;1;4;7;6;0;3;0;1;1;0;3;1;0;1;0;1;0;2;0;3;1;0;3;1;1;0;1;0;1;0;2;0;10;3;7;6;1;1;0;2;2;3;0;2;1;1
2022-07-09;14;14;14;14;14;6;43.714285714285715;16.84969103313434;50.0;62;0;1123.642857142857;546.085032423855;1036.5;1832.0;74.0;44;3.142857142857143;479800;34271.42857142857;22267.82530818948;75000;8400;24000.0;11757.142857142857;5513.579639359573;12500.0;18000;4200;77.420067253669;0.02237136465324385;0.052998140589569157;11757.142857142857;0.00037081916099773244;2022;7;9;5;1.0;27;3;0;0;0;1;0;2;0;3;3;0;3;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;4;0;1;0;1;0;1;2;0;1;2;0;1;1;4;1;0;1;1;1;1;2;2;2;4;1;0;3;7;7;2;1;0;4;0;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;1;0;2;4;0;1;1;12;2;5;9;3;1;0;0;2;0;3;0;3;2
2022-07-10;9;9;9;9;9;6;40.55555555555556;13.620858188006283;39.0;62;23;720.0;497.9048603900147;605.0;1711.0;75.0;34;3.7777777777777777;223500;24833.333333333332;24610.77000014425;88000;7500;15000.0;7766.666666666667;3837.642505497353;7500.0;15000;3200;51.25812325059787;0.02237136465324385;0.03211595318261985;7766.666666666667;0.0007013287638287639;2022;7;10;6;1.0;27;3;0;0;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;1;0;0;1;1;0;0;3;0;0;2;0;0;1;0;0;1;0;2;0;5;1;0;2;0;1;8;1;0;1;0;0;0;0;0;2;3;1;1;0;0;1;1;1;0;0;0;1;2;3;0;0;0;0;1;0;7;2;7;2;0;1;1;0;3;1;0;1;2;0
2022-07-11;9;9;9;9;9;7;43.333333333333336;11.543396380615196;43.0;55;25;1084.4444444444443;620.2705278971247;973.0;1891.0;287.0;29;3.2222222222222223;299900;33322.22222222222;21831.501195392964;72000;7500;30000.0;10488.888888888889;5082.185662794219;10000.0;18000;4200;79.30828004107826;0.02237136465324385;0.057519113756613754;10488.888888888889;0.00040524691358024694;2022;7;11;0;0.0;28;3;0;0;0;1;0;2;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;2;0;0;1;0;0;0;1;1;0;1;0;1;0;3;0;1;0;2;1;0;1;1;0;3;0;1;3;2;7;1;0;1;2;1;1;0;1;0;2;0;0;0;0;0;0;1;1;0;2;1;0;0;1;2;1;0;0;8;1;4;5;1;1;0;0;2;0;1;1;2;1
2022-07-12;14;14;14;14;14;8;36.285714285714285;13.11739052044781;32.5;60;19;765.4285714285714;672.9708776743628;576.5;2081.0;0.0;56;4.0;658300;47021.42857142857;19605.500741900458;75000;21000;47500.0;12407.142857142857;4697.374763666368;15000.0;18000;4200;101.44908227854323;0.02237136465324385;0.02223401231704803;12407.142857142857;0.00043365027829313544;2022;7;12;1;0.0;28;3;0;0;1;5;0;1;1;2;2;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;3;0;1;0;2;3;1;0;3;0;2;1;0;2;1;1;0;1;3;3;2;4;0;2;1;2;11;3;3;2;0;0;1;1;1;2;0;0;0;0;1;3;0;2;1;1;1;0;2;0;0;3;0;0;3;1;9;5;10;4;2;5;1;0;1;0;1;1;2;1
2022-07-13;12;12;12;12;12;7;41.083333333333336;10.891684345352097;44.5;56;20;1076.4166666666667;579.4320821966867;1113.5;1968.0;328.0;56;4.666666666666667;490400;40866.666666666664;23905.318287448976;88000;9600;40500.0;8891.666666666666;4049.56974893817;9400.0;16000;3200;90.32863604922704;0.02237136465324385;0.030766086187994434;8891.666666666666;0.0006574924779712013;2022;7;13;2;0.0;28;3;0;0;1;0;3;1;3;0;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0;2;2;3;0;0;0;0;0;1;2;0;3;0;0;1;2;3;0;1;3;0;5;0;3;9;3;0;3;0;0;0;2;0;1;0;1;2;0;2;1;2;3;0;2;0;1;1;0;0;0;0;0;1;2;10;2;8;4;0;0;1;2;1;3;1;3;0;1
2022-07-14;11;11;11;11;11;7;34.09090909090909;10.903710794537295;34.0;56;19;624.5454545454545;591.9110344699385;535.0;2181.0;0.0;29;2.6363636363636362;272000;24727.272727272728;12948.597677670807;54000;15000;16800.0;11227.272727272728;5558.433396037216;12000.0;18000;4200;58.46180152078246;0.02237136465324385;0.02677229437229437;11227.272727272728;0.00038946033281139666;2022;7;14;3;0.0;28;3;0;0;0;2;0;1;1;3;2;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;1;0;0;2;1;0;0;1;1;0;1;1;2;0;0;1;1;2;1;1;1;2;2;0;1;1;4;6;5;0;0;0;0;1;1;1;1;1;2;1;1;2;0;1;0;1;1;1;2;1;1;1;0;0;0;0;2;8;3;7;4;2;2;0;1;1;0;1;1;3;0
2022-07-15;13;13;13;13;13;6;35.61538461538461;11.347088184041326;35.0;61;21;605.3076923076923;383.5064937771338;712.0;1086.0;14.0;44;3.3846153846153846;410600;31584.615384615383;22913.382048992175;79200;8400;26400.0;10246.153846153846;3584.367769592332;10000.0;15000;4200;65.81607400177187;0.02237136465324385;0.03444055566183225;10246.153846153846;0.0004146679561573179;2022;7;15;4;0.0;28;3;0;0;3;3;0;0;2;2;0;1;0;2;0;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0;0;0;1;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;0;0;1;1;1;0;0;1;3;1;0;3;1;2;0;1;1;1;1;2;0;1;4;2;1;1;1;1;3;8;5;3;1;1;0;1;0;1;2;0;2;0;1;0;1;0;1;1;0;1;2;2;0;1;3;0;1;1;0;9;4;6;7;0;3;3;1;0;0;0;2;2;2
2022-07-16;13;13;13;13;13;5;37.07692307692308;15.532018212183171;33.0;60;18;543.0769230769231;605.3363337212437;338.0;1812.0;0.0;49;3.769230769230769;327000;25153.846153846152;20018.683580787532;70400;8400;17600.0;6346.153846153846;3590.8716176381154;4200.0;16000;3200;49.98420756219626;0.02237136465324385;0.03193713092463092;6346.153846153846;0.0006821262071262072;2022;7;16;5;1.0;28;3;0;0;3;0;1;1;0;7;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;3;2;1;0;1;2;1;0;0;0;0;2;1;1;3;1;0;1;1;0;3;2;1;2;3;3;0;2;8;5;0;1;0;3;0;0;1;1;0;1;2;2;1;1;2;1;0;0;1;1;1;0;2;0;3;0;1;1;8;5;7;6;0;0;3;0;1;1;1;0;7;0
2022-07-17;13;13;13;13;13;6;37.46153846153846;13.878132587007666;39.0;61;19;809.5384615384615;689.6295642570987;973.0;2001.0;0.0;41;3.1538461538461537;366800;28215.384615384617;23189.8629489211;75000;7500;22400.0;8876.923076923076;4067.790933285913;7500.0;15000;3200;50.870445462623316;0.02237136465324385;0.03600219003219003;8876.923076923076;0.0004718323343323343;2022;7;17;6;1.0;28;3;0;0;1;3;1;4;0;2;0;0;0;2;0;0;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;0;2;0;0;2;0;1;2;0;1;0;0;0;2;0;4;2;1;1;2;0;1;0;2;0;4;3;1;3;5;8;0;2;2;2;1;0;1;2;0;2;1;0;0;0;1;2;1;0;1;2;2;0;0;0;2;2;0;0;8;5;7;6;0;3;1;0;4;1;0;0;2;2
2022-07-18;19;19;19;18;19;10;36.578947368421055;13.72473755860678;31.0;61;20;843.3157894736842;865.5007575984603;453.0;3578.0;0.0;70;3.6842105263157894;632500;33289.47368421053;18166.11298045659;75000;7500;30000.0;10673.684210526315;4785.956551929726;10000.0;18000;3200;70.48314935014484;0.02237136465324385;0.03476014679469466;10673.684210526315;0.0005408175903976576;2022;7;18;0;0.0;29;3;0;0;1;4;2;4;1;1;2;1;1;2;0;0;0;0;0;1;0;1;1;1;1;2;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;2;1;2;1;1;3;1;1;2;1;1;1;1;1;1;3;2;2;2;1;1;2;1;1;2;4;3;3;2;2;1;4;12;7;1;1;1;1;1;1;2;2;1;1;1;3;2;1;1;1;1;1;2;1;2;1;3;1;1;1;1;2;11;8;9;10;2;4;1;1;4;2;1;1;1;2
2022-07-19;14;14;14;13;14;9;39.142857142857146;10.882994093518588;40.0;59;18;1142.2857142857142;943.5575420528603;888.0;2823.0;0.0;53;3.7857142857142856;545600;38971.42857142857;21817.545112254833;72000;8400;48000.0;10485.714285714286;4662.593722358857;10000.0;18000;3200;87.84258869842814;0.02237136465324385;0.05203333224231021;10485.714285714286;0.0005081848390548998;2022;7;19;1;0.0;29;3;0;0;1;2;2;0;2;1;1;1;1;3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;2;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;2;3;1;0;1;1;0;1;1;1;1;1;4;1;0;1;0;1;2;2;2;3;4;1;0;2;8;6;1;1;3;1;0;1;1;1;1;0;0;1;1;2;0;1;0;1;1;0;1;1;1;1;1;3;2;1;10;4;9;5;1;2;1;1;0;2;1;2;1;3
2022-07-20;9;9;9;9;9;5;43.333333333333336;11.61895003862225;45.0;60;25;915.5555555555555;461.1556437665897;985.0;1503.0;109.0;24;2.6666666666666665;278200;30911.11111111111;21017.638095445243;75000;15000;20000.0;11866.666666666666;3886.8367601431373;10000.0;18000;7500;59.01983869171673;0.02237136465324385;0.038886327817178885;11866.666666666666;0.0002488836354084581;2022;7;20;2;0.0;29;3;0;0;0;3;0;2;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;1;1;0;2;1;0;0;0;0;0;0;1;0;1;3;0;0;0;1;3;0;1;0;1;3;0;0;4;2;7;0;0;2;1;0;3;0;0;0;1;0;1;1;0;0;0;0;3;0;1;0;0;1;0;1;2;0;1;9;0;4;5;1;3;0;2;2;0;0;0;0;1
